Gender,M,R,F,FirstPurch,ChildBks,YouthBks,CookBks,DoItYBks,RefBks,ArtBks,GeogBks,ItalCook,ItalAtlas,ItalArt,Florence
0,184,14,4,24,1,0,1,1,0,0,0,0,0,0,1
1,111,4,2,8,0,0,0,0,0,0,0,0,0,0,0
1,173,12,1,12,0,0,0,0,0,0,0,0,0,0,0
1,244,10,2,16,0,0,0,0,0,0,2,0,0,0,0
1,348,16,4,38,1,0,1,2,0,0,0,0,0,0,1
1,195,14,9,60,2,1,1,2,0,0,0,0,0,0,0
1,226,12,2,16,1,0,0,0,0,1,0,0,0,0,1
0,104,12,1,12,0,0,0,0,0,1,0,0,0,0,0
0,113,20,2,24,0,0,2,0,0,1,0,0,0,0,0
1,143,30,1,30,1,0,0,0,0,0,0,0,0,0,1
0,343,16,9,36,3,1,0,1,2,1,0,0,0,0,0
1,84,4,2,8,0,0,0,0,0,0,0,0,0,0,0
0,122,10,2,18,1,0,0,0,0,0,0,0,0,0,1
0,174,4,1,4,0,0,0,0,0,0,1,0,0,0,0
1,293,16,5,34,0,2,0,0,0,0,0,0,0,0,0
1,463,10,12,42,2,1,3,1,0,0,1,0,0,0,0
1,224,14,2,18,0,0,0,0,1,0,0,0,0,0,0
1,350,12,12,56,2,2,0,2,0,1,2,0,0,0,0
0,68,10,2,16,0,0,0,0,1,1,0,0,0,0,0
1,356,2,5,24,0,0,2,0,0,0,0,0,0,0,0
1,267,26,2,32,0,0,0,0,0,0,0,0,0,0,0
0,117,22,3,36,0,0,2,0,0,1,0,0,0,0,0
1,223,4,5,32,1,0,0,0,0,0,0,0,0,0,0
1,147,10,2,18,1,0,0,0,0,0,0,0,0,0,0
0,287,8,1,8,0,0,0,0,0,1,2,1,0,0,0
1,169,16,1,16,0,0,0,0,0,0,0,0,0,0,0
0,314,10,3,18,0,0,0,0,1,1,0,0,0,0,0
0,185,14,2,22,1,1,0,0,0,1,2,0,0,0,0
1,253,12,2,16,1,0,0,0,0,0,0,0,0,0,0
1,91,12,2,16,1,0,0,0,0,0,0,0,0,0,0
1,180,16,2,24,0,1,0,0,0,0,0,0,0,0,0
0,327,8,2,14,0,0,0,1,0,0,1,1,0,0,0
0,246,10,2,12,0,0,0,0,0,0,0,0,0,0,0
0,84,4,2,6,0,0,0,0,0,0,0,0,0,0,0
1,389,16,7,38,3,0,2,0,1,0,2,0,0,0,0
1,190,24,3,40,0,0,2,0,1,0,1,0,0,0,0
1,81,4,2,10,0,0,0,0,0,0,0,0,0,0,0
1,183,16,5,36,1,0,3,0,0,0,2,0,0,0,0
1,270,8,1,8,0,0,0,0,0,0,0,0,0,0,0
1,279,12,1,12,0,0,0,0,0,0,0,0,0,0,0
1,429,14,11,74,3,2,2,1,1,0,0,1,0,0,0
0,275,12,2,20,1,0,0,0,0,0,2,0,0,0,0
0,280,6,8,52,2,1,2,0,0,0,1,1,0,0,0
1,399,10,10,54,2,1,4,0,0,0,1,0,0,0,0
1,321,12,2,18,0,0,1,0,0,0,0,0,0,0,0
1,276,16,2,18,1,0,0,1,0,0,1,0,0,0,0
1,370,30,5,46,1,0,0,1,0,0,1,0,0,0,0
0,104,2,3,10,0,0,0,0,0,0,0,0,0,0,0
1,135,20,1,20,0,0,1,0,0,0,1,0,0,0,0
1,35,12,1,12,0,0,0,0,0,0,0,0,0,0,0
1,148,2,1,2,0,0,0,0,0,0,0,0,0,0,0
0,253,16,1,16,0,0,0,0,0,0,0,0,0,0,0
0,138,6,9,24,2,0,0,0,1,0,0,0,0,0,0
1,76,10,2,14,0,1,0,0,0,0,0,0,0,0,0
0,99,8,2,10,0,0,0,0,0,0,0,0,0,0,0
1,124,16,8,46,2,1,3,1,1,0,0,0,0,0,0
0,98,18,1,18,0,0,0,0,0,0,0,1,0,0,0
1,98,10,5,26,1,0,1,0,0,0,0,0,0,0,0
1,89,22,1,22,0,0,0,1,0,0,0,0,0,0,0
1,295,14,1,14,0,0,1,0,0,0,2,0,0,0,0
0,258,24,5,36,0,0,3,1,0,0,1,2,0,0,0
1,206,10,2,12,0,0,0,0,0,0,1,0,0,0,0
1,114,4,2,6,0,0,0,0,0,0,0,0,0,0,0
0,234,10,1,10,0,0,0,0,0,0,0,0,0,0,0
1,151,34,2,42,1,0,0,0,1,0,0,0,0,0,0
1,66,22,2,26,0,0,1,0,0,1,0,0,0,0,0
0,189,20,1,20,0,0,0,0,1,0,0,0,0,0,0
0,122,12,2,18,0,0,1,0,0,0,0,0,0,0,0
1,160,12,3,26,0,0,0,0,0,0,1,0,0,0,0
1,368,24,11,74,2,1,1,1,0,0,2,0,0,0,0
0,439,2,10,22,1,0,0,0,0,0,0,0,0,0,0
1,414,4,10,40,0,1,1,1,0,0,0,0,0,0,0
1,398,4,9,44,1,0,0,0,0,0,0,0,0,1,0
1,199,16,9,38,5,0,2,0,0,0,0,0,0,0,0
0,103,8,2,12,0,0,0,0,0,0,0,0,0,0,0
1,144,16,1,16,0,0,0,0,1,0,2,0,0,0,0
1,217,16,1,16,0,0,1,0,0,0,0,0,0,0,0
1,209,24,1,24,0,0,0,0,1,0,1,0,0,0,0
1,247,28,1,28,0,0,1,0,0,1,0,0,0,0,0
1,390,10,9,32,0,2,0,1,1,0,0,0,0,1,1
1,228,12,1,12,0,0,0,0,0,0,0,0,0,0,0
1,49,10,1,10,0,0,0,0,0,0,0,0,0,0,0
1,53,2,1,2,0,0,0,0,0,0,0,0,0,0,0
1,76,12,2,14,1,0,0,0,0,0,0,0,0,0,0
0,264,16,1,16,0,0,0,1,0,0,1,0,0,0,0
0,107,16,2,22,0,0,0,1,0,0,0,0,0,0,0
1,271,24,1,24,1,0,0,0,0,0,0,0,0,0,0
1,301,10,3,24,1,0,0,1,0,0,0,0,0,0,0
1,210,16,2,24,0,0,1,0,1,0,1,0,0,0,0
0,206,10,6,28,0,0,2,1,1,0,1,0,2,0,0
0,213,14,12,46,2,0,4,1,1,0,0,0,0,0,0
0,142,10,4,26,0,0,1,1,0,0,0,0,0,0,0
0,295,8,2,16,0,0,1,0,0,0,2,0,0,0,0
0,157,26,10,54,2,0,0,2,2,0,0,0,0,0,0
1,62,16,1,16,0,0,1,0,0,0,0,0,0,0,0
0,193,14,1,14,0,0,0,0,0,0,0,3,0,0,0
1,127,2,5,14,0,1,0,0,0,0,0,0,0,0,0
0,247,10,2,18,0,0,0,0,1,2,0,0,0,0,0
0,210,10,5,26,0,1,1,0,1,2,1,0,0,0,0
0,267,14,12,68,7,1,4,0,0,0,0,3,0,0,0
1,60,12,2,20,1,0,0,0,0,0,0,0,0,0,1
1,114,2,2,6,0,0,0,0,0,0,0,0,0,0,0
1,80,6,1,6,0,0,0,0,0,0,0,0,0,0,0
0,302,4,3,12,0,0,0,0,0,0,0,0,0,0,0
1,259,14,2,20,0,0,1,0,1,0,1,3,0,0,0
0,193,14,3,28,2,0,0,1,0,0,0,3,0,0,0
1,273,12,2,14,1,0,0,0,0,1,1,1,0,0,1
0,191,14,2,22,0,0,1,1,0,0,0,3,0,0,0
0,240,8,2,10,0,0,0,0,0,0,0,0,0,0,0
1,245,28,10,54,4,0,3,0,2,0,0,0,0,0,0
0,185,6,6,18,0,1,0,2,0,0,2,0,0,0,0
0,31,2,2,10,0,0,0,0,0,0,0,0,0,0,0
0,180,16,1,16,0,0,0,0,0,0,0,0,0,0,0
1,40,14,2,18,1,0,0,1,0,0,0,0,0,0,0
1,60,30,2,38,1,0,1,0,0,0,0,0,0,0,0
0,288,16,1,16,0,0,1,0,0,0,0,0,0,0,0
1,183,14,4,30,0,1,1,1,1,0,2,0,0,0,0
0,398,4,12,28,2,1,1,2,1,0,0,0,0,0,0
0,155,14,9,60,3,1,2,2,0,0,2,0,0,0,0
1,26,12,1,12,0,0,0,0,0,1,0,0,0,0,0
1,146,14,7,42,1,0,1,0,0,1,0,0,0,0,0
1,149,14,2,16,1,0,0,0,0,1,1,0,0,0,0
1,271,6,1,6,0,0,0,0,0,0,0,0,0,0,0
1,237,2,1,2,0,0,0,0,0,0,3,0,0,0,0
1,247,2,1,2,0,0,0,0,0,0,0,0,0,0,0
1,238,18,1,18,0,0,1,0,0,0,0,1,0,0,0
0,147,18,1,18,0,0,0,0,1,0,0,1,0,0,0
1,290,10,2,14,0,0,1,0,0,0,0,0,0,0,0
1,237,12,1,12,0,0,0,0,0,0,3,1,0,0,0
0,80,22,2,26,0,0,0,1,1,0,0,0,0,0,0
1,212,16,4,36,2,0,1,1,0,1,1,0,0,0,0
1,306,34,2,38,1,1,0,0,0,1,0,0,0,0,0
1,79,6,2,12,0,0,0,0,0,0,0,0,0,0,0
1,131,14,2,20,0,0,1,1,0,0,0,0,0,0,0
1,126,14,6,30,1,1,1,0,1,0,0,0,0,1,0
0,303,2,1,2,0,0,0,0,0,0,0,0,0,0,0
1,284,2,1,2,0,0,0,0,0,0,1,0,0,0,0
1,261,14,1,14,0,0,0,0,0,0,1,0,0,0,0
1,328,8,2,16,0,0,1,0,0,1,0,0,0,0,0
1,27,4,1,4,0,0,0,0,0,1,0,0,0,0,0
0,96,10,3,22,0,0,0,0,0,0,0,0,0,0,0
1,40,10,1,10,0,0,0,0,0,0,0,0,0,0,0
1,328,34,7,56,1,0,2,1,0,3,0,0,0,0,0
1,150,30,5,42,1,0,1,1,2,3,0,0,0,0,0
1,405,14,9,54,1,0,1,3,1,2,0,0,0,0,0
1,24,6,1,6,0,0,0,0,0,2,0,0,0,0,1
1,313,10,8,30,4,1,1,1,0,1,0,0,0,0,0
1,315,28,2,30,0,1,0,0,0,1,1,0,0,0,0
1,125,10,1,10,0,0,0,0,0,0,0,0,0,0,0
0,160,16,2,20,1,0,1,0,0,0,1,0,0,0,0
1,163,14,6,30,1,2,0,2,0,0,0,0,0,0,0
0,112,6,2,10,0,0,0,0,0,0,0,0,0,0,0
1,227,8,10,56,2,0,1,2,1,0,0,0,0,0,0
1,98,10,2,14,0,1,0,0,0,0,0,0,0,0,0
1,32,16,1,16,0,0,1,0,0,1,0,0,0,0,0
1,74,8,1,8,0,0,0,0,0,0,0,0,0,0,0
1,294,18,7,46,2,2,1,0,1,0,0,0,0,0,0
0,131,10,2,16,0,1,0,0,0,0,0,0,0,0,0
0,268,14,5,36,3,0,1,0,1,0,0,0,0,0,0
1,295,30,1,30,0,1,0,0,0,1,2,0,0,0,1
0,248,10,7,38,1,0,3,1,0,1,1,0,0,0,0
0,50,34,1,34,0,0,0,0,1,1,0,0,0,0,0
1,289,16,2,24,0,1,1,0,0,0,0,0,0,0,0
0,179,10,2,18,0,0,0,0,1,0,0,0,0,0,0
1,268,24,12,66,1,2,2,3,1,0,0,0,0,0,1
1,367,26,8,66,0,1,4,2,0,0,3,0,0,0,0
1,58,16,2,18,1,0,0,1,0,0,0,0,0,0,1
1,150,30,6,48,1,0,2,0,1,0,0,0,0,0,1
1,203,34,1,34,0,0,0,0,0,0,0,0,0,0,0
1,168,12,1,12,0,0,0,0,0,0,0,0,0,0,0
1,28,4,1,4,0,0,0,0,0,0,0,0,0,0,0
1,290,2,10,60,2,1,1,2,0,0,0,0,0,0,0
0,92,8,2,12,0,0,0,0,0,0,0,0,0,0,0
1,192,14,5,28,2,0,1,1,0,0,0,0,0,0,0
1,302,10,1,10,0,0,0,0,0,1,2,0,0,0,0
0,250,10,2,18,1,0,0,0,0,1,0,0,0,0,0
1,113,8,1,8,0,0,0,0,0,0,0,0,0,0,0
0,243,6,7,46,0,0,2,1,3,1,0,0,0,0,0
0,152,20,1,20,0,0,0,1,0,0,0,0,0,0,0
1,34,12,1,12,0,0,0,0,0,1,0,0,0,0,0
1,196,30,6,60,1,1,1,0,1,0,0,0,0,0,1
1,109,6,3,16,0,0,0,0,0,0,0,0,0,0,0
1,311,32,9,56,6,0,2,1,0,0,0,0,0,0,0
1,173,14,11,56,1,0,6,2,0,0,0,0,0,0,0
1,298,10,1,10,0,0,0,0,0,0,2,0,0,0,0
1,342,8,6,30,1,1,3,0,0,0,1,0,0,0,0
1,228,16,2,22,0,0,0,2,0,0,0,0,0,0,0
1,215,8,1,8,0,0,0,0,0,0,0,0,0,0,0
1,290,10,2,16,0,0,1,0,0,0,0,0,0,0,0
0,81,12,1,12,0,0,0,0,0,1,0,0,0,0,0
1,291,18,3,28,1,1,0,1,0,0,1,0,0,0,0
1,307,14,2,22,1,0,1,0,0,0,0,0,0,0,0
0,228,12,2,20,0,0,0,0,0,0,0,0,0,0,0
1,129,10,1,10,0,0,0,0,0,0,0,0,0,0,0
0,263,16,1,16,0,0,1,0,0,0,0,0,0,0,0
0,120,2,2,4,0,0,0,0,0,0,0,0,0,0,0
0,308,14,1,14,0,0,0,0,0,0,1,0,0,0,0
0,263,10,2,14,0,1,0,0,0,0,0,1,0,0,0
0,112,8,1,8,0,0,0,0,0,0,0,0,0,0,0
1,223,2,1,2,0,0,0,0,0,1,0,0,0,0,0
1,344,36,4,50,2,0,1,0,1,1,0,0,0,0,0
1,297,10,8,36,1,1,1,2,1,1,0,0,0,0,0
0,110,26,1,26,0,0,0,0,0,0,0,0,0,0,0
1,335,18,12,66,1,0,5,1,1,0,0,0,0,0,0
1,79,4,1,4,0,0,0,0,0,0,0,0,0,0,0
1,460,14,12,84,1,5,3,1,1,0,1,0,0,0,0
1,110,12,1,12,0,0,0,0,0,0,0,0,0,0,0
0,289,12,3,26,0,0,0,2,0,0,0,0,0,0,0
1,171,12,1,12,0,0,0,0,0,0,0,1,0,0,0
1,86,16,4,36,1,2,0,1,0,0,0,0,0,0,0
1,272,10,11,70,2,2,1,2,1,0,2,1,0,1,0
0,248,4,2,12,0,0,0,0,0,0,1,0,0,0,0
1,225,16,1,16,1,0,0,0,0,1,0,0,0,0,0
0,31,10,2,16,0,0,1,0,0,0,0,0,0,0,0
1,32,22,2,24,0,0,1,0,0,1,0,0,0,0,0
1,448,30,11,70,2,1,2,2,2,1,1,0,0,1,0
1,246,6,2,12,0,0,0,0,0,0,3,0,0,0,0
0,157,14,2,18,1,1,0,0,0,0,0,1,0,0,0
1,312,16,2,22,0,0,2,0,0,0,0,0,0,0,0
1,153,10,6,30,1,1,1,0,1,0,0,0,0,0,0
0,286,10,2,16,1,0,0,0,0,0,0,0,0,0,0
1,259,14,2,22,0,0,0,1,1,0,1,1,0,0,0
1,317,8,3,14,0,0,1,0,0,0,1,0,0,0,1
0,281,14,2,18,0,1,1,0,0,0,0,0,0,0,0
1,240,36,5,56,0,1,3,0,1,0,0,0,0,0,0
0,215,12,2,16,1,0,0,0,0,0,0,0,0,0,0
1,370,14,12,42,2,1,1,3,3,1,1,0,2,0,0
0,341,8,6,40,2,0,1,0,1,0,0,0,0,0,0
0,251,8,1,8,0,0,0,0,0,0,0,0,0,0,0
1,265,12,2,16,1,0,0,0,0,1,0,0,0,0,0
0,78,8,2,12,0,0,0,0,0,1,0,0,0,0,1
1,79,20,2,22,1,0,1,0,0,0,0,0,0,0,0
1,105,36,1,36,1,0,0,0,0,0,0,0,0,0,0
0,58,16,1,16,0,0,0,0,0,1,0,1,0,0,0
1,158,18,4,32,2,0,2,0,0,0,0,0,0,0,0
0,172,10,1,10,0,0,0,0,0,1,0,0,0,0,0
1,112,4,2,6,0,0,0,0,0,0,0,0,0,0,0
1,159,10,1,10,0,0,0,0,0,0,2,0,0,0,0
0,183,2,1,2,0,0,0,0,0,1,2,0,0,0,0
1,145,2,1,2,0,0,0,0,0,0,0,0,0,0,0
1,374,16,6,44,1,0,2,0,1,0,3,1,0,0,0
1,266,16,2,20,0,0,0,1,0,0,0,1,0,0,0
1,32,10,1,10,0,0,0,0,0,0,0,0,0,0,0
1,93,22,1,22,0,0,0,0,0,0,0,0,0,0,0
0,281,4,2,6,0,0,0,0,0,0,0,0,0,0,0
1,98,2,1,2,0,0,0,0,0,0,0,0,0,0,0
1,81,4,2,8,0,0,0,0,0,0,0,0,0,0,0
1,252,10,1,10,0,0,0,0,0,0,0,0,0,0,0
1,102,14,1,14,0,0,1,0,0,0,0,0,0,0,0
0,170,14,2,18,1,0,1,0,0,0,0,0,0,0,1
1,184,6,1,6,0,0,0,0,0,0,0,0,0,0,0
0,297,30,1,30,1,0,0,0,0,0,0,0,0,0,0
0,155,22,9,60,2,0,1,1,1,0,0,0,0,0,0
1,90,22,1,22,1,0,0,0,0,1,0,0,0,0,0
0,93,16,1,16,0,0,0,0,0,0,0,0,0,0,0
1,193,10,8,48,2,1,1,2,1,2,0,0,0,0,0
1,76,8,1,8,0,0,0,0,0,2,0,2,0,0,0
0,196,10,1,10,0,0,0,0,0,0,0,0,0,0,0
1,254,6,7,42,0,0,2,0,0,1,0,0,0,0,0
1,349,12,7,46,3,0,2,0,0,0,2,0,0,0,0
0,399,18,7,38,3,0,1,1,0,0,0,0,0,0,0
1,173,16,9,40,4,3,0,0,2,3,0,0,0,0,0
1,230,32,1,32,0,0,1,0,0,0,0,1,0,0,0
0,329,2,8,28,2,0,2,1,0,0,1,0,0,0,0
0,42,8,1,8,0,0,0,0,0,0,1,0,0,0,0
1,299,12,2,18,0,0,0,0,1,1,1,0,0,0,0
0,133,14,1,14,0,0,1,0,0,0,0,0,0,0,0
1,225,32,2,40,0,1,0,0,0,1,0,0,0,0,0
1,126,14,1,14,0,0,0,1,0,0,0,0,0,0,0
1,190,16,2,18,0,0,2,0,0,1,2,0,0,0,0
1,20,22,1,22,0,0,1,0,0,1,0,0,0,0,0
1,83,14,2,16,1,0,0,0,0,1,0,0,0,0,0
1,197,2,10,42,0,2,4,1,0,0,1,0,0,0,0
1,206,10,2,16,0,0,0,1,0,3,1,0,0,0,0
1,320,14,4,26,1,0,1,0,2,3,0,0,0,0,0
0,307,14,2,16,1,0,0,1,0,1,0,0,0,0,0
1,65,14,2,20,1,0,0,0,0,0,0,0,0,0,0
0,28,30,1,30,0,0,0,0,1,0,0,0,0,0,0
1,408,12,8,34,1,0,3,2,1,0,1,0,0,0,0
1,207,10,2,18,1,0,0,0,0,0,0,0,0,0,0
1,200,10,2,12,0,0,0,0,0,0,0,0,0,0,0
1,155,36,2,44,0,0,0,1,0,0,0,0,0,0,0
1,216,16,1,16,0,0,1,0,0,1,1,0,0,0,0
0,225,34,5,50,1,1,0,1,2,1,0,0,0,0,0
1,64,14,1,14,0,0,1,0,0,0,0,0,0,0,0
0,111,4,4,14,0,0,1,0,0,1,0,1,0,0,0
1,275,14,1,14,1,0,0,0,0,0,2,0,0,0,0
1,163,14,1,14,0,0,0,1,0,1,3,0,0,0,0
1,179,14,2,18,1,0,1,0,0,0,0,0,0,0,0
1,100,14,1,14,0,0,0,0,0,1,1,2,0,0,0
1,256,8,1,8,0,0,0,0,0,1,0,0,0,0,0
1,144,14,1,14,0,1,0,0,0,2,0,2,0,0,0
0,309,10,12,80,3,1,3,1,1,0,0,0,0,0,0
0,309,12,8,36,0,3,2,0,0,0,0,0,0,0,0
1,285,26,1,26,0,0,1,0,0,0,1,0,0,0,0
1,249,8,2,14,1,0,0,0,0,0,1,0,0,0,0
1,177,14,2,18,0,0,1,0,1,0,0,0,0,0,0
0,113,8,2,16,1,0,0,0,0,0,0,0,0,0,0
0,303,10,3,20,0,1,0,0,0,0,0,0,1,0,0
0,87,16,1,16,0,0,1,0,0,0,0,1,0,0,1
1,284,2,1,2,0,0,0,0,0,1,1,0,0,0,0
1,33,6,1,6,0,0,0,0,0,0,0,1,0,0,1
1,145,14,8,42,3,2,1,1,0,0,0,0,0,1,0
1,183,16,10,50,1,1,3,1,1,0,2,1,0,0,0
1,144,30,6,60,2,0,4,0,0,0,0,0,0,0,0
0,161,16,1,16,0,0,0,0,0,1,0,1,0,0,0
1,257,32,2,38,1,0,0,1,0,0,0,0,0,0,0
1,169,4,4,18,2,0,0,0,0,0,0,0,0,0,0
0,281,6,1,6,0,0,0,0,0,1,0,1,0,0,1
0,194,6,6,30,0,1,2,0,1,0,0,1,1,0,1
1,237,34,1,34,0,0,0,0,0,0,0,0,0,0,0
1,196,18,1,18,1,0,0,0,0,0,0,1,0,0,0
0,252,12,2,18,0,0,0,1,0,0,0,0,0,0,0
1,93,34,2,38,0,0,1,0,0,0,0,0,0,0,0
1,31,34,2,42,2,0,0,0,0,0,0,0,0,1,0
1,215,28,1,28,0,0,1,0,0,1,0,0,0,0,0
0,236,4,2,10,0,0,0,0,0,0,1,0,0,0,0
1,292,14,11,44,3,0,2,3,1,0,0,0,0,0,0
0,104,12,1,12,0,0,0,0,0,0,0,0,0,0,0
1,210,10,1,10,0,0,0,0,0,0,1,0,0,0,0
1,176,32,6,68,0,0,2,2,0,0,0,0,1,0,0
0,90,24,2,28,1,0,0,0,0,0,0,0,0,0,0
1,220,18,2,26,0,0,1,0,0,0,0,1,0,0,0
1,179,22,8,40,2,0,2,1,0,0,0,0,0,0,0
1,233,10,1,10,0,0,0,0,0,0,0,0,0,0,0
1,232,16,4,34,0,0,2,0,2,0,2,0,0,0,0
1,62,4,2,12,0,0,0,0,0,0,0,0,0,0,0
1,26,6,1,6,0,0,0,0,0,0,0,1,0,0,0
0,158,16,1,16,0,0,0,0,0,1,0,0,0,0,0
1,167,14,2,18,1,0,1,0,0,0,0,0,0,0,0
1,172,16,2,20,0,0,0,1,0,0,0,0,0,0,0
1,291,14,10,44,2,2,3,1,0,0,1,0,1,0,0
0,334,4,12,30,1,1,3,0,0,0,0,0,0,0,0
1,278,10,2,18,0,0,0,1,0,2,2,0,0,0,0
1,296,30,7,62,0,0,2,1,0,0,0,0,1,0,0
0,252,16,1,16,1,0,0,0,0,0,0,0,0,0,0
0,249,32,2,40,0,0,1,0,1,0,1,0,0,0,0
0,267,8,1,8,0,0,0,0,0,0,0,0,0,0,0
1,223,12,1,12,0,0,0,0,0,0,0,0,0,0,0
1,209,12,9,64,1,2,4,0,0,1,1,0,0,0,0
1,263,4,2,12,0,0,0,0,0,1,0,0,0,0,1
1,251,16,1,16,0,0,1,0,0,0,0,0,0,0,1
1,228,16,2,22,0,0,0,0,0,0,1,0,0,0,0
1,183,8,1,8,0,0,0,0,0,0,2,0,0,0,0
1,311,26,9,68,2,1,0,2,0,0,0,0,0,0,0
1,293,8,9,46,3,0,1,0,1,1,2,0,0,0,1
0,228,4,11,46,1,1,2,2,1,0,1,0,0,0,0
0,160,6,6,22,1,0,0,0,1,0,1,0,0,0,0
1,65,10,1,10,0,0,0,0,0,0,0,0,0,0,0
0,167,22,3,30,0,0,1,0,0,0,0,0,0,0,0
1,31,12,1,12,0,0,0,0,0,0,0,0,0,0,0
1,151,16,1,16,0,0,1,0,0,0,0,0,0,0,0
0,152,10,1,10,0,0,0,0,0,0,0,0,0,0,0
1,327,10,2,12,0,0,0,0,0,0,1,0,0,0,0
1,239,36,1,36,0,0,0,0,1,1,2,0,0,1,0
1,102,20,2,26,1,0,0,0,0,2,0,0,0,0,0
1,79,18,2,22,0,0,0,1,0,1,0,0,0,0,0
0,199,16,1,16,0,0,0,0,1,0,0,0,0,0,0
1,153,10,1,10,0,0,0,0,0,1,2,0,0,0,0
1,175,28,3,40,1,0,0,0,1,0,2,0,0,0,0
1,285,10,1,10,0,0,0,0,0,0,0,0,0,0,0
0,33,12,2,16,0,0,1,0,0,0,0,0,0,0,1
1,308,14,9,60,0,1,2,3,1,0,1,1,0,0,0
1,82,34,3,44,1,0,0,1,0,0,0,0,0,0,0
1,50,26,1,26,0,0,1,0,0,2,0,0,0,0,0
1,265,30,11,52,3,1,4,1,0,0,0,0,0,0,1
0,257,8,1,8,0,0,0,0,0,0,0,0,0,0,0
1,363,16,10,40,2,0,2,3,0,1,2,0,0,0,1
0,110,10,1,10,0,0,0,0,0,0,0,0,0,0,0
1,233,12,2,20,1,0,0,0,0,0,0,1,0,0,0
1,214,6,2,10,0,0,0,0,0,0,0,1,0,0,0
1,161,10,9,30,1,3,2,2,0,0,0,0,0,0,0
1,25,16,1,16,0,0,0,1,0,0,0,0,0,0,0
1,108,16,2,22,1,1,0,0,0,0,0,0,0,0,0
0,61,14,2,20,1,1,0,0,0,0,1,0,0,0,0
1,127,12,7,28,1,1,1,1,1,0,0,0,0,1,0
1,184,16,1,16,0,0,0,0,0,0,0,0,0,0,0
1,308,16,1,16,0,0,0,0,1,0,1,0,0,0,0
1,415,4,10,50,2,3,0,1,0,0,2,0,0,0,1
0,157,14,2,22,0,0,2,0,0,0,0,2,0,0,0
1,372,4,7,38,0,0,3,0,1,0,1,0,0,0,0
1,89,8,2,10,0,0,0,0,0,0,0,0,0,0,0
1,194,4,6,16,0,0,2,0,0,1,0,0,1,0,0
0,423,8,12,44,3,0,4,1,0,1,1,0,0,0,0
1,291,16,1,16,0,1,0,0,0,0,1,1,0,0,0
1,337,14,10,52,1,1,4,0,0,0,1,2,0,0,1
1,183,14,1,14,0,0,0,0,0,0,2,0,0,0,0
0,334,8,12,62,3,2,2,1,1,0,0,0,0,0,0
1,55,22,1,22,0,0,0,0,0,0,0,0,0,0,0
1,244,16,5,42,0,1,1,1,0,2,0,0,0,0,0
1,306,6,2,10,0,0,0,0,0,0,0,1,1,0,0
1,185,24,8,48,1,1,1,0,2,0,2,0,0,0,0
1,331,8,7,32,0,0,0,2,1,0,0,0,0,1,0
1,245,8,2,12,0,0,0,0,0,0,0,0,0,0,0
1,167,36,1,36,0,0,0,0,0,0,0,0,0,0,0
0,37,12,1,12,0,0,0,0,0,3,0,0,0,0,0
1,134,12,5,36,1,1,1,0,0,1,0,0,0,0,0
0,169,6,7,44,2,1,2,0,0,0,0,0,0,0,0
1,69,12,3,24,0,0,1,0,0,1,0,0,0,0,0
0,434,24,10,44,2,0,3,3,1,0,1,0,2,0,0
1,241,10,3,24,1,0,0,1,0,1,0,0,0,0,0
1,166,6,3,20,0,0,0,0,0,1,0,0,0,0,0
1,258,2,11,38,1,0,2,4,1,0,2,0,0,0,0
0,368,14,12,38,5,1,0,1,1,0,2,0,0,0,0
1,96,14,2,20,0,1,1,0,0,0,0,0,0,0,0
1,273,18,2,20,1,0,1,0,0,0,0,0,0,0,0
1,187,26,2,32,1,0,1,0,0,0,0,0,0,0,0
1,456,8,11,46,1,0,5,0,1,0,0,0,0,0,0
1,219,6,2,8,0,0,0,0,0,0,0,0,0,0,0
0,97,12,1,12,0,0,0,0,0,1,0,0,0,0,0
1,110,12,1,12,0,0,0,0,0,1,0,0,0,0,0
1,332,4,8,36,0,1,2,0,1,0,0,0,0,1,0
1,152,18,2,22,1,0,0,0,0,0,0,0,0,1,1
1,238,12,11,38,1,1,1,3,1,0,0,0,0,0,0
1,159,4,1,4,0,0,0,0,0,0,1,0,0,0,0
1,295,24,7,64,2,0,2,1,1,1,2,1,0,0,0
1,185,16,1,16,1,0,0,0,0,2,2,1,0,0,0
1,303,34,1,34,0,0,0,0,0,0,0,0,0,0,0
1,115,12,2,18,1,0,0,0,0,0,0,0,0,0,0
0,464,16,12,48,3,1,4,1,0,0,2,1,0,0,0
1,406,10,8,56,2,0,1,0,2,0,2,0,0,0,1
1,57,4,1,4,0,0,0,0,0,0,0,0,0,0,0
0,34,12,1,12,0,0,0,0,0,0,0,0,0,0,0
1,258,14,1,14,0,0,0,0,1,0,2,0,0,0,0
1,177,6,2,14,1,0,0,0,0,1,0,0,0,0,0
0,102,26,1,26,0,1,0,0,0,0,0,0,0,0,0
1,59,14,2,20,0,0,1,0,0,0,1,0,0,0,0
0,271,14,2,22,0,1,0,1,0,0,0,0,0,1,0
0,218,14,10,44,1,1,3,1,1,0,0,0,2,0,0
0,318,22,8,60,5,1,1,0,0,0,3,0,0,0,0
1,111,2,1,2,0,0,0,0,0,0,0,0,0,0,0
0,219,32,9,84,0,1,1,3,1,0,0,0,0,0,0
0,193,14,2,20,1,0,0,1,0,0,0,0,0,0,0
1,390,10,8,28,1,0,4,1,0,0,0,0,0,0,0
